Country,Latitude,Longitude,bcm,Year,MMscfd,Field  Type,Field Name,Field  Operator,state,Flare Level,flaring_vol_m3,carbon_emissions_ton,estimated_regulatory_fine_usd,operators_per_country,operator_global_rank,location_global_rank,previous_year_flare,yoy_percentage_change
Nigeria,4.1459,7.9718,0.124,2020,11.973,OIL,Edop,ExxonMobil,OFFSHORE,Medium,123.75,297000.0,433125.0,730,7,2,148435.46,-4.79
Nigeria,4.105,7.7998,0.056,2020,5.409,OIL,Asabo,ExxonMobil,OFFSHORE,Medium,55.91,134184.0,195685.0,730,7,2,148435.46,-4.79
Nigeria,4.105,7.7997,0.033,2019,3.229,OIL,Asabo,ExxonMobil,OFFSHORE,Small,33.38,80112.0,116830.00000000001,730,7,2,144763.09,2.54
Nigeria,4.017,7.492,0.153,2021,14.765,OIL,Yoho,ExxonMobil,OFFSHORE,Medium,152.6,366240.0,534100.0,730,7,2,141325.15,1.51
Nigeria,4.243,7.794,0.009,2021,0.908,OIL,Usari,ExxonMobil,OFFSHORE,Small,9.39,22536.0,32865.0,730,7,2,141325.15,1.51
Nigeria,3.576,7.394,0.148,2021,14.277,OIL,Usan,ExxonMobil,OFFSHORE,Medium,147.56,354144.0,516460.0,730,7,2,141325.15,1.51
Nigeria,4.29,8.167,0.118,2021,11.436,OIL,Unam,ExxonMobil,OFFSHORE,Medium,118.2,283680.0,413700.0,730,7,2,141325.15,1.51
Nigeria,4.267,8.167,0.001,2021,0.135,OIL,Ubit,ExxonMobil,OFFSHORE,Small,1.4,3360.0,4900.0,730,7,2,141325.15,1.51
Nigeria,4.275,8.167,0.004,2021,0.348,OIL,Ubit,ExxonMobil,OFFSHORE,Small,3.59,8616.0,12565.0,730,7,2,141325.15,1.51
Nigeria,4.3,7.683,0.003,2021,0.332,GAS,Oso,ExxonMobil,OFFSHORE,Small,3.43,8232.0,12005.0,730,7,2,141325.15,1.51
Nigeria,4.288,7.671,0.002,2021,0.206,GAS,Oso,ExxonMobil,OFFSHORE,Small,2.13,5112.0,7455.0,730,7,2,141325.15,1.51
Nigeria,4.305,7.66,0.241,2021,23.342,GAS,Oso,ExxonMobil,OFFSHORE,Medium,241.26,579024.0,844410.0,730,7,2,141325.15,1.51
Nigeria,4.3651,7.9981,0.005,2023,0.464,OIL,Idoho,ExxonMobil,OFFSHORE,Small,4.79,11496.0,16765.0,730,7,2,138548.47,6.55
Nigeria,5.3589,4.3422,0.115,2023,11.079,OIL,Erha,ExxonMobil,OFFSHORE,Medium,114.51,274824.0,400785.0,730,7,2,138548.47,6.55
Nigeria,4.1463,7.9724,0.148,2023,14.301,OIL,Edop,ExxonMobil,OFFSHORE,Medium,147.81,354744.0,517335.0,730,7,2,138548.47,6.55
Nigeria,4.1054,7.8,0.029,2023,2.768,OIL,Asabo,ExxonMobil,OFFSHORE,Small,28.61,68664.0,100135.0,730,7,2,138548.47,6.55
Nigeria,4.292,7.65,0.005,2021,0.492,GAS,Oso,ExxonMobil,OFFSHORE,Small,5.08,12192.0,17780.0,730,7,2,141325.15,1.51
Nigeria,4.365,7.998,0.002,2021,0.158,OIL,Idoho,ExxonMobil,OFFSHORE,Small,1.63,3911.9999999999995,5705.0,730,7,2,141325.15,1.51
Nigeria,5.359,4.342,0.15,2021,14.561,OIL,Erha,ExxonMobil,OFFSHORE,Medium,150.5,361200.0,526750.0,730,7,2,141325.15,1.51
Nigeria,4.1458,7.972,0.211,2019,20.427,OIL,Edop,ExxonMobil,OFFSHORE,Medium,211.12,506688.0,738920.0,730,7,2,144763.09,2.54
Nigeria,4.106,7.625,0.035,2021,3.358,OIL,Ekpe,ExxonMobil,OFFSHORE,Small,34.7,83280.0,121450.0,730,7,2,141325.15,1.51
Nigeria,4.146,7.972,0.125,2021,12.079,OIL,Edop,ExxonMobil,OFFSHORE,Medium,124.84,299616.0,436940.0,730,7,2,141325.15,1.51
Nigeria,4.105,7.8,0.007,2021,0.678,OIL,Asabo,ExxonMobil,OFFSHORE,Small,7.01,16824.0,24535.0,730,7,2,141325.15,1.51
Nigeria,4.1063,7.6248,0.118,2019,11.465,OIL,Ekpe,ExxonMobil,OFFSHORE,Medium,118.49,284376.0,414715.0,730,7,2,144763.09,2.54
Nigeria,5.3586,4.3419,0.221,2019,21.386,OIL,Erha,ExxonMobil,OFFSHORE,Medium,221.03,530472.0,773605.0,730,7,2,144763.09,2.54
Nigeria,4.3002,7.6788,0.012,2019,1.167,OIL,Erong,ExxonMobil,OFFSHORE,Small,12.06,28944.0,42210.0,730,7,2,144763.09,2.54
Nigeria,4.0173,7.4921,0.079,2013,7.598,OIL,Yoho,ExxonMobil,OFFSHORE,Medium,78.53,188472.0,274855.0,730,7,2,143266.91,-2.2
Nigeria,4.1873,8.2349,0.0,2013,0.0,OIL,Utue,ExxonMobil,OFFSHORE,Small,0.0,0.0,0.0,730,7,2,143266.91,-2.2
Nigeria,4.2429,7.7946,0.037,2013,3.602,OIL,Usari,ExxonMobil,OFFSHORE,Small,37.23,89351.999999999985,130305.0,730,7,2,143266.91,-2.2
Nigeria,3.5323,7.4324,0.0,2013,0.0,OIL,Usan,ExxonMobil,OFFSHORE,Small,0.0,0.0,0.0,730,7,2,143266.91,-2.2
Nigeria,3.5343,7.4233,0.001,2013,0.05,OIL,Usan,ExxonMobil,OFFSHORE,Small,0.52,1248.0,1820.0,730,7,2,143266.91,-2.2
Nigeria,3.5755,7.3938,0.324,2013,31.357,OIL,Usan,ExxonMobil,OFFSHORE,Medium,324.09,777815.99999999988,1134315.0,730,7,2,143266.91,-2.2
Nigeria,4.2886,8.167,0.181,2013,17.534,OIL,Unam,ExxonMobil,OFFSHORE,Medium,181.23,434952.0,634305.0,730,7,2,143266.91,-2.2
Nigeria,4.3044,7.66,0.314,2013,30.337,GAS,Oso,ExxonMobil,OFFSHORE,Medium,313.56,752544.0,1097460.0,730,7,2,143266.91,-2.2
Nigeria,4.3652,7.9982,0.092,2013,8.923,OIL,Idoho,ExxonMobil,OFFSHORE,Medium,92.23,221352.0,322805.0,730,7,2,143266.91,-2.2
Nigeria,4.142,8.042,0.002,2013,0.146,OIL,Etim,ExxonMobil,OFFSHORE,Small,1.51,3624.0,5285.0,730,7,2,143266.91,-2.2
Nigeria,4.1561,8.0448,0.012,2013,1.173,OIL,Etim,ExxonMobil,OFFSHORE,Small,12.12,29087.999999999996,42420.0,730,7,2,143266.91,-2.2
Nigeria,5.3591,4.3421,0.198,2013,19.158,OIL,Erha,ExxonMobil,OFFSHORE,Medium,198.01,475224.0,693035.0,730,7,2,143266.91,-2.2
Nigeria,4.1066,7.6249,0.045,2013,4.34,OIL,Ekpe,ExxonMobil,OFFSHORE,Small,44.86,107664.0,157010.0,730,7,2,143266.91,-2.2
Nigeria,4.146,7.9722,0.289,2013,27.94,OIL,Edop,ExxonMobil,OFFSHORE,Medium,288.78,693071.99999999988,1010730.0,730,7,2,143266.91,-2.2
Nigeria,4.1063,7.7994,0.0,2013,0.014,OIL,Asabo,ExxonMobil,OFFSHORE,Small,0.15,360.0,525.0,730,7,2,143266.91,-2.2
Nigeria,4.3651,7.9981,0.066,2019,6.428,OIL,Idoho,ExxonMobil,OFFSHORE,Medium,66.44,159456.0,232540.0,730,7,2,144763.09,2.54
Nigeria,4.1007,8.1722,0.007,2023,0.697,OIL,Qua Iboe oil pipeline system,ExxonMobil,OFFSHORE,Small,7.21,17304.0,25235.0,730,7,2,138548.47,6.55
Nigeria,4.2742,8.1667,0.01,2023,1.011,OIL,Ubit,ExxonMobil,OFFSHORE,Small,10.45,25080.0,36575.0,730,7,2,138548.47,6.55
Nigeria,4.2903,8.167,0.074,2023,7.124,OIL,Unam,ExxonMobil,OFFSHORE,Medium,73.63,176712.0,257705.0,730,7,2,138548.47,6.55
Nigeria,3.5756,7.3942,0.193,2023,18.7,OIL,Usan,ExxonMobil,OFFSHORE,Medium,193.28,463872.0,676480.0,730,7,2,138548.47,6.55
Nigeria,4.2426,7.7945,0.009,2023,0.889,OIL,Usari,ExxonMobil,OFFSHORE,Small,9.19,22056.0,32165.0,730,7,2,138548.47,6.55
Nigeria,4.017,7.4922,0.274,2023,26.506,OIL,Yoho,ExxonMobil,OFFSHORE,Medium,273.96,657504.0,958860.0,730,7,2,138548.47,6.55
Nigeria,4.013,7.5077,0.009,2023,0.903,OIL,Yoho,ExxonMobil,OFFSHORE,Small,9.33,22392.0,32655.0,730,7,2,138548.47,6.55
Nigeria,4.3046,7.6598,0.29,2019,28.052,GAS,Oso,ExxonMobil,OFFSHORE,Medium,289.93,695832.0,1014755.0,730,7,2,144763.09,2.54
Nigeria,4.2922,7.6585,0.012,2019,1.16,GAS,Oso,ExxonMobil,OFFSHORE,Small,11.99,28776.0,41965.0,730,7,2,144763.09,2.54
Nigeria,4.2459,7.8109,0.001,2016,0.077,OIL,Usari,ExxonMobil,OFFSHORE,Small,0.8,1920.0,2800.0,730,7,2,147154.2,-3.97
Nigeria,4.2425,7.7944,0.02,2016,1.898,OIL,Usari,ExxonMobil,OFFSHORE,Small,19.61,47064.0,68635.0,730,7,2,147154.2,-3.97
Nigeria,4.3059,7.6598,0.16907,2024,16.358,OIL,Abang,ExxonMobil,OFFSHORE,Medium,169.07,405768.0,591745.0,730,7,2,147624.76,2.29
Nigeria,4.1066,7.7995,0.0282,2024,2.728,OIL,Asabo,ExxonMobil,OFFSHORE,Small,28.2,67680.0,98700.0,730,7,2,147624.76,2.29
Nigeria,3.5758,7.3934,0.207,2016,20.062,OIL,Usan,ExxonMobil,OFFSHORE,Medium,207.35,497640.0,725725.0,730,7,2,147154.2,-3.97
Nigeria,4.2292,7.7823,0.0,2016,0.048,OIL,Usari,ExxonMobil,OFFSHORE,Small,0.49,1176.0,1715.0,730,7,2,147154.2,-3.97
Nigeria,4.3042,7.6593,0.324,2016,31.372,GAS,Oso,ExxonMobil,OFFSHORE,Medium,324.24,778176.0,1134840.0,730,7,2,147154.2,-3.97
Nigeria,4.3652,7.9976,0.114,2016,10.996,OIL,Idoho,ExxonMobil,OFFSHORE,Medium,113.65,272760.0,397775.0,730,7,2,147154.2,-3.97
Nigeria,4.27,7.6819,0.004,2016,0.427,OIL,Erong,ExxonMobil,OFFSHORE,Small,4.41,10584.0,15435.0,730,7,2,147154.2,-3.97
Nigeria,5.359,4.342,0.152,2016,14.702,OIL,Erha,ExxonMobil,OFFSHORE,Medium,151.96,364704.0,531860.0,730,7,2,147154.2,-3.97
Nigeria,4.1067,7.6247,0.06,2016,5.835,OIL,Ekpe,ExxonMobil,OFFSHORE,Medium,60.31,144744.0,211085.0,730,7,2,147154.2,-3.97
Nigeria,4.1462,7.9725,0.203,2016,19.669,OIL,Edop,ExxonMobil,OFFSHORE,Medium,203.29,487896.0,711515.0,730,7,2,147154.2,-3.97
Nigeria,4.1476,7.972,0.14149,2024,13.69,OIL,Edop,ExxonMobil,OFFSHORE,Medium,141.49,339576.0,495215.0,730,7,2,147624.76,2.29
Nigeria,4.2741,8.1659,0.036,2019,3.504,OIL,Ubit,ExxonMobil,OFFSHORE,Small,36.22,86928.0,126770.0,730,7,2,144763.09,2.54
Nigeria,4.2899,8.1672,0.26,2019,25.156,OIL,Unam,ExxonMobil,OFFSHORE,Medium,260.0,624000.0,910000.0,730,7,2,144763.09,2.54
Nigeria,4.2836,8.1871,0.002,2019,0.179,OIL,Unam,ExxonMobil,OFFSHORE,Small,1.85,4440.0,6475.0,730,7,2,144763.09,2.54
Nigeria,3.5754,7.3939,0.152,2019,14.745,OIL,Usan,ExxonMobil,OFFSHORE,Medium,152.4,365760.0,533400.0,730,7,2,144763.09,2.54
Nigeria,4.0174,7.4919,0.089,2016,8.631,OIL,Yoho,ExxonMobil,OFFSHORE,Medium,89.21,214103.99999999997,312235.0,730,7,2,147154.2,-3.97
Nigeria,4.2425,7.7942,0.034,2019,3.324,OIL,Usari,ExxonMobil,OFFSHORE,Small,34.35,82440.0,120225.0,730,7,2,144763.09,2.54
Nigeria,5.36,4.342,0.07368,2024,7.129,OIL,Erha,ExxonMobil,OFFSHORE,Medium,73.68,176832.00000000003,257880.0,730,7,2,147624.76,2.29
Nigeria,4.0173,7.4921,0.11,2015,10.663,OIL,Yoho,ExxonMobil,OFFSHORE,Medium,110.21,264504.0,385735.0,730,7,2,144991.55,1.49
Nigeria,4.1873,8.2349,0.0,2015,0.0,OIL,Utue,ExxonMobil,OFFSHORE,Small,0.0,0.0,0.0,730,7,2,144991.55,1.49
Nigeria,4.2429,7.7946,0.042,2015,4.099,OIL,Usari,ExxonMobil,OFFSHORE,Small,42.37,101688.0,148295.0,730,7,2,144991.55,1.49
Nigeria,3.5323,7.4324,0.003,2015,0.313,OIL,Usan,ExxonMobil,OFFSHORE,Small,3.23,7752.0,11305.0,730,7,2,144991.55,1.49
Nigeria,4.146,7.9723,0.24,2017,23.253,OIL,Edop,ExxonMobil,OFFSHORE,Medium,240.33,576792.0,841155.0,730,7,2,141317.04,-0.42
Nigeria,3.5755,7.3938,0.203,2015,19.604,OIL,Usan,ExxonMobil,OFFSHORE,Medium,202.62,486288.0,709170.0,730,7,2,144991.55,1.49
Nigeria,4.2886,8.167,0.16,2015,15.478,OIL,Unam,ExxonMobil,OFFSHORE,Medium,159.98,383952.0,559930.0,730,7,2,144991.55,1.49
Nigeria,4.3044,7.66,0.248,2015,23.962,GAS,Oso,ExxonMobil,OFFSHORE,Medium,247.67,594408.0,866845.0,730,7,2,144991.55,1.49
Nigeria,4.3652,7.9982,0.146,2015,14.082,OIL,Idoho,ExxonMobil,OFFSHORE,Medium,145.55,349320.0,509425.0,730,7,2,144991.55,1.49
Nigeria,4.142,8.042,0.001,2015,0.054,OIL,Etim,ExxonMobil,OFFSHORE,Small,0.56,1344.0000000000002,1960.0,730,7,2,144991.55,1.49
Nigeria,4.1561,8.0448,0.029,2015,2.823,OIL,Etim,ExxonMobil,OFFSHORE,Small,29.17,70008.0,102095.0,730,7,2,144991.55,1.49
Nigeria,5.3591,4.3421,0.12,2015,11.631,OIL,Erha,ExxonMobil,OFFSHORE,Medium,120.22,288528.0,420770.0,730,7,2,144991.55,1.49
Nigeria,4.1066,7.6249,0.071,2015,6.835,OIL,Ekpe,ExxonMobil,OFFSHORE,Medium,70.65,169560.0,247275.0,730,7,2,144991.55,1.49
Nigeria,4.146,7.9722,0.242,2015,23.403,OIL,Edop,ExxonMobil,OFFSHORE,Medium,241.88,580512.0,846580.0,730,7,2,144991.55,1.49
Nigeria,4.1063,7.7994,0.023,2015,2.215,OIL,Asabo,ExxonMobil,OFFSHORE,Small,22.9,54960.0,80150.0,730,7,2,144991.55,1.49
Nigeria,4.105,7.7996,0.031,2018,2.993,OIL,Asabo,ExxonMobil,OFFSHORE,Small,30.93,74232.0,108255.0,730,7,2,140724.84,2.87
Nigeria,4.1459,7.9717,0.162,2018,15.684,OIL,Edop,ExxonMobil,OFFSHORE,Medium,162.11,389064.00000000006,567385.0,730,7,2,140724.84,2.87
Nigeria,4.1064,7.6245,0.057,2018,5.489,OIL,Ekpe,ExxonMobil,OFFSHORE,Medium,56.73,136152.0,198555.0,730,7,2,140724.84,2.87
Nigeria,5.3587,4.3417,0.096,2018,9.269,OIL,Erha,ExxonMobil,OFFSHORE,Medium,95.8,229920.0,335300.0,730,7,2,140724.84,2.87
Nigeria,4.2882,7.6791,0.005,2018,0.524,OIL,Erong,ExxonMobil,OFFSHORE,Small,5.42,13008.0,18970.0,730,7,2,140724.84,2.87
Nigeria,4.3653,7.998,0.051,2018,4.924,OIL,Idoho,ExxonMobil,OFFSHORE,Small,50.89,122136.0,178115.0,730,7,2,140724.84,2.87
Nigeria,4.3048,7.6596,0.338,2018,32.656,GAS,Oso,ExxonMobil,OFFSHORE,Medium,337.52,810048.0,1181320.0,730,7,2,140724.84,2.87
Nigeria,4.2899,8.1674,0.19,2018,18.395,OIL,Unam,ExxonMobil,OFFSHORE,Medium,190.12,456288.0,665420.0,730,7,2,140724.84,2.87
Nigeria,3.5755,7.3936,0.16,2018,15.509,OIL,Usan,ExxonMobil,OFFSHORE,Medium,160.3,384720.0,561050.0,730,7,2,140724.84,2.87
Nigeria,4.2428,7.7942,0.019,2018,1.87,OIL,Usari,ExxonMobil,OFFSHORE,Small,19.32,46368.0,67620.0,730,7,2,140724.84,2.87
Nigeria,4.0173,7.4916,0.154,2018,14.92,OIL,Yoho,ExxonMobil,OFFSHORE,Medium,154.21,370104.0,539735.0,730,7,2,140724.84,2.87
Nigeria,4.3665,7.9976,0.01031,2024,0.998,OIL,Idoho,ExxonMobil,OFFSHORE,Small,10.31,24744.0,36085.0,730,7,2,147624.76,2.29
Nigeria,4.2759,8.164,0.00593,2024,0.574,OIL,Ubit,ExxonMobil,OFFSHORE,Small,5.93,14232.0,20755.0,730,7,2,147624.76,2.29
Nigeria,4.2914,8.1664,0.09226,2024,8.926,OIL,Unam,ExxonMobil,OFFSHORE,Medium,92.26,221424.0,322910.0,730,7,2,147624.76,2.29
Nigeria,3.5768,7.3938,0.13672,2024,13.228,OIL,Usan,ExxonMobil,OFFSHORE,Medium,136.72,328128.0,478520.0,730,7,2,147624.76,2.29
Nigeria,4.2439,7.7935,0.00709,2024,0.686,OIL,Usari,ExxonMobil,OFFSHORE,Small,7.09,17016.0,24815.0,730,7,2,147624.76,2.29
Nigeria,4.017,7.4695,0.0045,2024,0.435,OIL,Yoho,ExxonMobil,OFFSHORE,Small,4.5,10800.0,15750.0,730,7,2,147624.76,2.29
Nigeria,4.1063,7.7994,0.01,2014,0.98,OIL,Asabo,ExxonMobil,OFFSHORE,Small,10.13,24312.000000000004,35455.0,730,7,2,140119.37,3.48
Nigeria,4.146,7.9722,0.2,2014,19.306,OIL,Edop,ExxonMobil,OFFSHORE,Medium,199.54,478896.0,698390.0,730,7,2,140119.37,3.48
Nigeria,4.1066,7.6249,0.08,2014,7.737,OIL,Ekpe,ExxonMobil,OFFSHORE,Medium,79.97,191928.0,279895.0,730,7,2,140119.37,3.48
Nigeria,5.3591,4.3421,0.169,2014,16.37,OIL,Erha,ExxonMobil,OFFSHORE,Medium,169.19,406056.0,592165.0,730,7,2,140119.37,3.48
Nigeria,4.1561,8.0448,0.014,2014,1.36,OIL,Etim,ExxonMobil,OFFSHORE,Small,14.06,33744.0,49210.0,730,7,2,140119.37,3.48
Nigeria,4.142,8.042,0.002,2014,0.175,OIL,Etim,ExxonMobil,OFFSHORE,Small,1.81,4344.0,6335.0,730,7,2,140119.37,3.48
Nigeria,4.3652,7.9982,0.111,2014,10.727,OIL,Idoho,ExxonMobil,OFFSHORE,Medium,110.87,266088.0,388045.0,730,7,2,140119.37,3.48
Nigeria,4.3044,7.66,0.282,2014,27.313,GAS,Oso,ExxonMobil,OFFSHORE,Medium,282.3,677520.0,988050.0,730,7,2,140119.37,3.48
Nigeria,4.2886,8.167,0.161,2014,15.619,OIL,Unam,ExxonMobil,OFFSHORE,Medium,161.43,387432.0,565005.0,730,7,2,140119.37,3.48
Nigeria,3.5755,7.3938,0.33,2014,31.895,OIL,Usan,ExxonMobil,OFFSHORE,Medium,329.65,791160.0,1153775.0,730,7,2,140119.37,3.48
Nigeria,3.5343,7.4233,0.001,2014,0.075,OIL,Usan,ExxonMobil,OFFSHORE,Small,0.78,1872.0,2730.0,730,7,2,140119.37,3.48
Nigeria,3.5323,7.4324,0.0,2014,0.0,OIL,Usan,ExxonMobil,OFFSHORE,Small,0.0,0.0,0.0,730,7,2,140119.37,3.48
Nigeria,4.2429,7.7946,0.063,2014,6.108,OIL,Usari,ExxonMobil,OFFSHORE,Medium,63.13,151512.0,220955.0,730,7,2,140119.37,3.48
Nigeria,4.1873,8.2349,0.0,2014,0.0,OIL,Utue,ExxonMobil,OFFSHORE,Small,0.0,0.0,0.0,730,7,2,140119.37,3.48
Nigeria,4.0173,7.4921,0.154,2014,14.873,OIL,Yoho,ExxonMobil,OFFSHORE,Medium,153.72,368928.0,538020.0,730,7,2,140119.37,3.48
Nigeria,4.018,7.4918,0.21131,2024,20.445,OIL,Yoho,ExxonMobil,OFFSHORE,Medium,211.31,507144.0,739585.0,730,7,2,147624.76,2.29
Nigeria,4.0133,7.5098,0.00781,2024,0.756,OIL,Yoho,ExxonMobil,OFFSHORE,Small,7.81,18744.0,27335.0,730,7,2,147624.76,2.29
Nigeria,4.0171,7.4917,0.141,2019,13.633,OIL,Yoho,ExxonMobil,OFFSHORE,Medium,140.91,338184.0,493185.0,730,7,2,144763.09,2.54
Nigeria,4.0173,7.4921,0.052,2012,5.059,OIL,Yoho,ExxonMobil,OFFSHORE,Medium,52.29,125496.0,183015.0,730,7,2,,
Nigeria,4.1873,8.2349,0.007,2012,0.638,OIL,Utue,ExxonMobil,OFFSHORE,Small,6.6,15840.0,23100.0,730,7,2,,
Nigeria,4.2429,7.7946,0.035,2012,3.371,OIL,Usari,ExxonMobil,OFFSHORE,Small,34.84,83616.000000000015,121940.0,730,7,2,,
Nigeria,4.1063,7.7994,0.079,2012,7.686,OIL,Asabo,ExxonMobil,OFFSHORE,Medium,79.44,190656.0,278040.0,730,7,2,,
Nigeria,4.146,7.9722,0.254,2012,24.608,OIL,Edop,ExxonMobil,OFFSHORE,Medium,254.34,610416.0,890190.0,730,7,2,,
Nigeria,4.1066,7.6249,0.045,2012,4.36,OIL,Ekpe,ExxonMobil,OFFSHORE,Small,45.07,108168.0,157745.0,730,7,2,,
Nigeria,3.5323,7.4324,0.004,2012,0.38,OIL,Usan,ExxonMobil,OFFSHORE,Small,3.93,9432.0,13755.0,730,7,2,,
Nigeria,5.3591,4.3421,0.165,2012,15.964,OIL,Erha,ExxonMobil,OFFSHORE,Medium,165.0,396000.0,577500.0,730,7,2,,
Nigeria,4.1561,8.0448,0.008,2012,0.809,OIL,Etim,ExxonMobil,OFFSHORE,Small,8.36,20064.0,29259.999999999996,730,7,2,,
Nigeria,3.5343,7.4233,0.003,2012,0.242,OIL,Usan,ExxonMobil,OFFSHORE,Small,2.5,6000.0,8750.0,730,7,2,,
Nigeria,4.142,8.042,0.002,2012,0.199,OIL,Etim,ExxonMobil,OFFSHORE,Small,2.05,4920.0,7174.9999999999991,730,7,2,,
Nigeria,4.3652,7.9982,0.034,2012,3.292,OIL,Idoho,ExxonMobil,OFFSHORE,Small,34.02,81648.000000000015,119070.0,730,7,2,,
Nigeria,4.3044,7.66,0.241,2012,23.313,GAS,Oso,ExxonMobil,OFFSHORE,Medium,240.96,578304.0,843360.0,730,7,2,,
Nigeria,3.5755,7.3938,0.37,2012,35.796,OIL,Usan,ExxonMobil,OFFSHORE,Medium,369.98,887952.0,1294930.0,730,7,2,,
Nigeria,4.0147,7.5056,0.009,2022,0.905,OIL,Yoho,ExxonMobil,OFFSHORE,Small,9.35,22440.0,32725.0,730,7,2,143452.57,-3.42
Nigeria,4.0171,7.492,0.097,2022,9.354,OIL,Yoho,ExxonMobil,OFFSHORE,Medium,96.68,232032.00000000003,338380.0,730,7,2,143452.57,-3.42
Nigeria,4.2426,7.7943,0.013,2022,1.252,OIL,Usari,ExxonMobil,OFFSHORE,Small,12.95,31080.0,45325.0,730,7,2,143452.57,-3.42
Nigeria,3.5756,7.394,0.114,2022,11.005,OIL,Usan,ExxonMobil,OFFSHORE,Medium,113.75,273000.0,398125.0,730,7,2,143452.57,-3.42
Nigeria,4.2904,8.1667,0.044,2022,4.254,OIL,Unam,ExxonMobil,OFFSHORE,Small,43.97,105528.0,153895.0,730,7,2,143452.57,-3.42
Nigeria,4.3122,7.6423,0.003,2023,0.27,OIL,Abang,ExxonMobil,OFFSHORE,Small,2.79,6696.0,9765.0,730,7,2,138548.47,6.55
Nigeria,4.3047,7.66,0.212,2023,20.485,OIL,Abang,ExxonMobil,OFFSHORE,Medium,211.73,508152.0,741055.0,730,7,2,138548.47,6.55
Nigeria,4.2775,8.1687,0.0,2022,0.015,OIL,Ubit,ExxonMobil,OFFSHORE,Small,0.16,384.0,560.0,730,7,2,143452.57,-3.42
Nigeria,4.3048,7.6599,0.154,2022,14.903,GAS,Oso,ExxonMobil,OFFSHORE,Medium,154.03,369672.0,539105.0,730,7,2,143452.57,-3.42
Nigeria,4.3141,7.6401,0.002,2022,0.169,GAS,Oso,ExxonMobil,OFFSHORE,Small,1.75,4200.0,6125.0,730,7,2,143452.57,-3.42
Nigeria,4.3658,7.997,0.001,2022,0.074,OIL,Idoho,ExxonMobil,OFFSHORE,Small,0.76,1824.0,2660.0,730,7,2,143452.57,-3.42
Nigeria,5.3589,4.3421,0.123,2022,11.869,OIL,Erha,ExxonMobil,OFFSHORE,Medium,122.68,294432.0,429380.0,730,7,2,143452.57,-3.42
Nigeria,4.1065,7.6249,0.014,2022,1.376,OIL,Ekpe,ExxonMobil,OFFSHORE,Small,14.22,34128.0,49770.0,730,7,2,143452.57,-3.42
Nigeria,4.1464,7.9721,0.163,2022,15.745,OIL,Edop,ExxonMobil,OFFSHORE,Medium,162.73,390552.0,569555.0,730,7,2,143452.57,-3.42
Nigeria,4.1055,7.7996,0.018,2022,1.784,OIL,Asabo,ExxonMobil,OFFSHORE,Small,18.44,44256.0,64540.0,730,7,2,143452.57,-3.42
Nigeria,3.5343,7.4233,0.004,2015,0.349,OIL,Usan,ExxonMobil,OFFSHORE,Small,3.61,8664.0,12635.0,730,7,2,144991.55,1.49
Nigeria,3.9359,5.871,0.109,2022,10.536,OIL,Anyala,FIRST E&P,OFFSHORE,Medium,108.9,261360.0,381150.0,1,454,2,143452.57,-3.42
Nigeria,3.9359,5.8709,0.105,2023,10.174,OIL,Anyala,FIRST E&P,OFFSHORE,Medium,105.15,252360.0,368025.0,1,454,2,138548.47,6.55
Nigeria,3.936,5.871,0.047,2021,4.551,OIL,Anyala,FIRST E&P,OFFSHORE,Small,47.04,112896.0,164640.0,1,454,2,141325.15,1.51
Nigeria,3.9368,5.8703,0.06723,2024,6.505,OIL,Anyala,FIRST E&P,OFFSHORE,Medium,67.23,161352.0,235305.0,1,454,2,147624.76,2.29
Nigeria,3.9353,5.8711,0.005,2020,0.488,OIL,Anyala,FIRST E&P,OFFSHORE,Small,5.05,12120.0,17675.0,1,454,2,148435.46,-4.79
Nigeria,4.645,8.0461,0.0121,2024,1.171,GAS,Uquo,Frontier Oil Ltd,ONSHORE,Small,12.1,29040.0,42350.0,1,797,1,147624.76,2.29
Nigeria,4.606,8.0158,0.015,2022,1.435,GAS,Uquo,Frontier Oil Ltd,ONSHORE,Small,14.83,35592.0,51905.0,1,797,1,143452.57,-3.42
Nigeria,4.6063,8.015,0.002,2012,0.169,GAS,Uquo,Frontier Oil Ltd,ONSHORE,Small,1.74,4176.0,6090.0,1,797,1,,
Nigeria,4.6058,8.0154,0.002,2017,0.218,GAS,Uquo,Frontier Oil Ltd,ONSHORE,Small,2.25,5400.0,7875.0,1,797,1,141317.04,-0.42
Nigeria,4.6063,8.015,0.0,2014,0.0,GAS,Uquo,Frontier Oil Ltd,ONSHORE,Small,0.0,0.0,0.0,1,797,1,140119.37,3.48
Nigeria,4.6057,8.0159,0.005,2020,0.497,GAS,Uquo,Frontier Oil Ltd,ONSHORE,Small,5.14,12336.0,17990.0,1,797,1,148435.46,-4.79
Nigeria,4.606,8.016,0.02,2021,1.963,GAS,Uquo,Frontier Oil Ltd,ONSHORE,Small,20.29,48696.0,71015.0,1,797,1,141325.15,1.51
Nigeria,4.6063,8.015,0.003,2013,0.327,GAS,Uquo,Frontier Oil Ltd,ONSHORE,Small,3.38,8112.0,11830.0,1,797,1,143266.91,-2.2
Nigeria,4.6063,8.015,0.001,2015,0.111,GAS,Uquo,Frontier Oil Ltd,ONSHORE,Small,1.15,2760.0,4025.0,1,797,1,144991.55,1.49
